Year-Month,Rainfall (mm),Flood Risk
1987-06,0.0,Safe
1991-04,0.0,Safe
2009-09,0.0,Safe
2010-06,0.0,Safe
2010-07,0.0,Safe
2010-08,0.0,Safe
2010-09,0.0,Safe
2010-10,0.0,Safe
2011-06,0.0,Safe
2011-07,0.0,Safe
2011-08,0.0,Safe
2011-09,0.0,Safe
2011-10,0.0,Safe
2012-01,0.0,Safe
2012-06,0.0,Safe
2012-07,0.0,Safe
2012-08,31.8,Safe
2012-09,0.0,Safe
2012-10,0.0,Safe
2013-06,24.599999999999998,Safe
2013-07,0.0,Safe
2013-08,0.0,Safe
2013-09,0.0,Safe
2013-10,0.0,Safe
2014-06,0.0,Safe
2014-10,0.0,Safe
2015-05,0.0,Safe
2015-06,0.0,Safe
2015-07,0.0,Safe
2015-08,0.0,Safe
2015-09,0.0,Safe
2015-10,0.0,Safe
2016-06,74.0,Safe
2016-07,242.6,WARNING
2016-08,47.6,Safe
2016-09,276.8,WARNING
2016-10,20.0,Safe
2016-11,0.0,Safe
2016-12,0.0,Safe
2017-01,0.6,Safe
2017-02,0.0,Safe
2017-03,25.8,Safe
2017-04,31.200000000000003,Safe
2017-05,101.8,Safe
2017-06,93.2,Safe
2017-07,411.40000000000003,DANGER
2017-08,307.0,DANGER
2017-09,64.6,Safe
2017-10,0.4,Safe
2017-11,0.0,Safe
2017-12,0.0,Safe
2018-01,0.0,Safe
2018-02,0.0,Safe
2018-03,0.0,Safe
2018-04,20.3,Safe
2018-05,44.0,Safe
2018-06,51.599999999999994,Safe
2018-07,117.60000000000001,Safe
2018-08,113.1,Safe
2018-09,49.8,Safe
2018-10,0.0,Safe
2018-11,0.0,Safe
2018-12,0.0,Safe
2019-01,0.0,Safe
2019-02,3.5,Safe
2019-03,0.4,Safe
2019-04,25.8,Safe
2019-05,8.0,Safe
2019-06,199.5,Safe
2019-07,891.1,DANGER
2019-08,138.0,Safe
2019-09,239.3,WARNING
2019-10,2.0,Safe
2019-11,0.0,Safe
2019-12,0.0,Safe
2020-01,1.6,Safe
2020-02,9.0,Safe
2020-03,6.799999999999999,Safe
2020-05,32.0,Safe
2020-06,213.9,WARNING
2020-07,423.6,DANGER
2020-08,99.0,Safe
2020-09,257.3,WARNING
2020-10,0.0,Safe
2020-11,0.02,Safe
2020-12,0.0,Safe
2021-01,0.0,Safe
2021-02,0.0,Safe
2021-03,0.0,Safe
2021-04,5.4,Safe
2021-05,219.4,WARNING
2021-06,292.9,WARNING
2021-07,256.4,WARNING
2021-08,232.4,WARNING
2021-09,46.5,Safe
2021-10,185.60000000000002,Safe
2021-11,0.0,Safe
2021-12,3.9,Safe
2022-01,0.0,Safe
2022-02,12.899999999999999,Safe
2022-03,0.0,Safe
2022-04,8.3,Safe
2022-05,48.1,Safe
2022-06,95.30000000000001,Safe
2022-07,127.0,Safe
2022-08,58.7,Safe
2022-09,105.3,Safe
2022-10,45.2,Safe
2022-11,0.0,Safe
2022-12,0.0,Safe
2023-01,0.0,Safe
2023-02,0.0,Safe
2023-03,8.1,Safe
2023-04,6.7,Safe
2023-05,29.7,Safe
2023-06,55.8,Safe
2023-07,173.4,Safe
2023-08,225.7,WARNING
2023-09,149.0,Safe
2023-10,25.900000000000002,Safe
2023-11,0.2,Safe
2023-12,0.0,Safe
2024-01,0.0,Safe
2024-02,0.0,Safe
2024-03,19.2,Safe
2024-04,0.0,Safe
2024-05,74.8,Safe
2024-06,29.7,Safe
2024-07,104.89999999999999,Safe
2024-08,124.3,Safe
2024-09,217.39999999999998,WARNING
2024-10,0.0,Safe
2024-11,0.0,Safe
2024-12,0.0,Safe
2025-01,0.0,Safe
