Year-Month,Rainfall (mm),Flood Risk
2021-06,159.5,Safe
2021-07,238.0,WARNING
2021-08,203.0,WARNING
2021-09,122.0,Safe
2021-10,220.5,WARNING
2021-11,0.0,Safe
2021-12,0.0,Safe
2022-01,0.0,Safe
2022-02,0.0,Safe
2022-03,0.0,Safe
2022-04,12.5,Safe
2022-05,150.5,Safe
2022-06,80.0,Safe
2022-07,49.0,Safe
2022-08,91.5,Safe
2022-09,135.0,Safe
2022-10,91.0,Safe
2022-11,0.0,Safe
2022-12,0.0,Safe
2023-01,0.0,Safe
2023-02,0.0,Safe
2023-03,0.0,Safe
2023-04,0.0,Safe
2023-05,0.5,Safe
2023-06,2.5,Safe
2023-07,0.0,Safe
2023-08,2.5,Safe
2023-09,2.5,Safe
2023-10,0.0,Safe
2023-11,0.0,Safe
2023-12,0.0,Safe
2024-01,0.0,Safe
2024-02,0.0,Safe
2024-03,0.0,Safe
2024-04,0.0,Safe
2024-05,0.0,Safe
2024-06,11.0,Safe
2024-07,0.0,Safe
2024-08,11.0,Safe
2024-09,1.5,Safe
2024-10,0.0,Safe
